ref_area.label,indicator.label,source.label,sex.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Israel,Mean weekly hours usually worked per employed person by sex,ISR - LFS - Labour Force Survey,Sex: Female,2012,36.4532,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Mean weekly hours usually worked per employed person by sex,ISR - LFS - Labour Force Survey,Sex: Total,2013,40.5681,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Mean weekly hours usually worked per employed person by sex,ISR - LFS - Labour Force Survey,Sex: Male,2013,44.275,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Mean weekly hours usually worked per employed person by sex,ISR - LFS - Labour Force Survey,Sex: Female,2013,36.3592,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Mean weekly hours usually worked per employed person by sex,ISR - LFS - Labour Force Survey,Sex: Total,2014,40.3709,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Mean weekly hours usually worked per employed person by sex,ISR - LFS - Labour Force Survey,Sex: Male,2014,43.9092,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Mean weekly hours usually worked per employed person by sex,ISR - LFS - Labour Force Survey,Sex: Female,2014,36.352,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Mean weekly hours usually worked per employed person by sex,ISR - LFS - Labour Force Survey,Sex: Total,2015,40.4507,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Mean weekly hours usually worked per employed person by sex,ISR - LFS - Labour Force Survey,Sex: Male,2015,43.8883,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Mean weekly hours usually worked per employed person by sex,ISR - LFS - Labour Force Survey,Sex: Female,2015,36.5097,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Mean weekly hours usually worked per employed person by sex,ISR - LFS - Labour Force Survey,Sex: Total,2016,40.5259,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Mean weekly hours usually worked per employed person by sex,ISR - LFS - Labour Force Survey,Sex: Male,2016,43.9858,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Mean weekly hours usually worked per employed person by sex,ISR - LFS - Labour Force Survey,Sex: Female,2016,36.5768,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Italy,Mean weekly hours usually worked per employed person by sex,ITA - LFS - Labour Force Survey,Sex: Total,2015,37,,,
Italy,Mean weekly hours usually worked per employed person by sex,ITA - LFS - Labour Force Survey,Sex: Male,2015,40,,,
Italy,Mean weekly hours usually worked per employed person by sex,ITA - LFS - Labour Force Survey,Sex: Female,2015,33,,,
Japan,Mean weekly hours usually worked per employed person by sex,JPN - LFS - Labour force survey,Sex: Total,2014,39.1,,Working time concept: Hours actually worked,
Japan,Mean weekly hours usually worked per employed person by sex,JPN - LFS - Labour force survey,Sex: Male,2014,43.8,,Working time concept: Hours actually worked,
Japan,Mean weekly hours usually worked per employed person by sex,JPN - LFS - Labour force survey,Sex: Female,2014,32.9,,Working time concept: Hours actually worked,
Japan,Mean weekly hours usually worked per employed person by sex,JPN - LFS - Labour force survey,Sex: Total,2015,39,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,
Japan,Mean weekly hours usually worked per employed person by sex,JPN - LFS - Labour force survey,Sex: Male,2015,43.7,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,
Japan,Mean weekly hours usually worked per employed person by sex,JPN - LFS - Labour force survey,Sex: Female,2015,32.9,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,
Kazakhstan,Mean weekly hours usually worked per employed person by sex,KAZ - LFS - Sample Survey of Employment,Sex: Total,2015,31,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Kazakhstan,Mean weekly hours usually worked per employed person by sex,KAZ - LFS - Sample Survey of Employment,Sex: Male,2015,33,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Kazakhstan,Mean weekly hours usually worked per employed person by sex,KAZ - LFS - Sample Survey of Employment,Sex: Female,2015,29,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Kenya,Mean weekly hours usually worked per employed person by sex,KEN - HIES - Household budget survey,Sex: Total,2016,42.9545,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Kenya,Mean weekly hours usually worked per employed person by sex,KEN - HIES - Household budget survey,Sex: Male,2016,46.9509,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Kenya,Mean weekly hours usually worked per employed person by sex,KEN - HIES - Household budget survey,Sex: Female,2016,38.7427,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,Mean weekly hours usually worked per employed person by sex,KGZ - LFS - Employment and Unemployment Survey,Sex: Total,2015,35.7,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,
Kyrgyzstan,Mean weekly hours usually worked per employed person by sex,KGZ - LFS - Employment and Unemployment Survey,Sex: Male,2015,37.5,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,
Kyrgyzstan,Mean weekly hours usually worked per employed person by sex,KGZ - LFS - Employment and Unemployment Survey,Sex: Female,2015,33,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,
Kyrgyzstan,Mean weekly hours usually worked per employed person by sex,KGZ - LFS - Employment and Unemployment Survey,Sex: Total,2018,39.525,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,Mean weekly hours usually worked per employed person by sex,KGZ - LFS - Employment and Unemployment Survey,Sex: Male,2018,40.745,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,Mean weekly hours usually worked per employed person by sex,KGZ - LFS - Employment and Unemployment Survey,Sex: Female,2018,37.5545,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Cambodia,Mean weekly hours usually worked per employed person by sex,KHM - LFS - Labour force survey,Sex: Total,2012,45.2951,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,Mean weekly hours usually worked per employed person by sex,KHM - LFS - Labour force survey,Sex: Male,2012,46.0108,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,Mean weekly hours usually worked per employed person by sex,KHM - LFS - Labour force survey,Sex: Female,2012,44.4897,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
"Korea, Republic of",Mean weekly hours usually worked per employed person by sex,KOR - LFS - Economically Active Population Survey,Sex: Total,2014,43.8,,Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts"
"Korea, Republic of",Mean weekly hours usually worked per employed person by sex,KOR - LFS - Economically Active Population Survey,Sex: Male,2014,46.2,,Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts"
"Korea, Republic of",Mean weekly hours usually worked per employed person by sex,KOR - LFS - Economically Active Population Survey,Sex: Female,2014,40,,Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts"
"Korea, Republic of",Mean weekly hours usually worked per employed person by sex,KOR - LFS - Economically Active Population Survey,Sex: Total,2015,43.6,,Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts"
"Korea, Republic of",Mean weekly hours usually worked per employed person by sex,KOR - LFS - Economically Active Population Survey,Sex: Male,2015,46,,Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts"
"Korea, Republic of",Mean weekly hours usually worked per employed person by sex,KOR - LFS - Economically Active Population Survey,Sex: Female,2015,40.4,,Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts"
Kosovo,Mean weekly hours usually worked per employed person by sex,KOS - LFS - Labour force survey,Sex: Total,2012,42.2486,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Kosovo,Mean weekly hours usually worked per employed person by sex,KOS - LFS - Labour force survey,Sex: Male,2012,43.0543,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Kosovo,Mean weekly hours usually worked per employed person by sex,KOS - LFS - Labour force survey,Sex: Female,2012,39.1766,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Kosovo,Mean weekly hours usually worked per employed person by sex,KOS - LFS - Labour force survey,Sex: Total,2014,41.71,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,
Kosovo,Mean weekly hours usually worked per employed person by sex,KOS - LFS - Labour force survey,Sex: Male,2014,42.86,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,
Kosovo,Mean weekly hours usually worked per employed person by sex,KOS - LFS - Labour force survey,Sex: Female,2014,37.91,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,
Lao People's Democratic Republic,Mean weekly hours usually worked per employed person by sex,LAO - LFS - Labour Force Survey,Sex: Total,2017,42.4023,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lao People's Democratic Republic,Mean weekly hours usually worked per employed person by sex,LAO - LFS - Labour Force Survey,Sex: Male,2017,42.6156,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lao People's Democratic Republic,Mean weekly hours usually worked per employed person by sex,LAO - LFS - Labour Force Survey,Sex: Female,2017,42.1574,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Liberia,Mean weekly hours usually worked per employed person by sex,LBR - HIES - Household Income and Expenditure Survey,Sex: Total,2014,47.2531,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Liberia,Mean weekly hours usually worked per employed person by sex,LBR - HIES - Household Income and Expenditure Survey,Sex: Male,2014,48.6307,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Liberia,Mean weekly hours usually worked per employed person by sex,LBR - HIES - Household Income and Expenditure Survey,Sex: Female,2014,42.0397,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Liberia,Mean weekly hours usually worked per employed person by sex,LBR - HIES - Household Income and Expenditure Survey,Sex: Total,2015,47.2531,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Liberia,Mean weekly hours usually worked per employed person by sex,LBR - HIES - Household Income and Expenditure Survey,Sex: Male,2015,48.6307,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Liberia,Mean weekly hours usually worked per employed person by sex,LBR - HIES - Household Income and Expenditure Survey,Sex: Female,2015,42.0397,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Liberia,Mean weekly hours usually worked per employed person by sex,LBR - HIES - Household Income and Expenditure Survey,Sex: Total,2016,42.6458,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Liberia,Mean weekly hours usually worked per employed person by sex,LBR - HIES - Household Income and Expenditure Survey,Sex: Male,2016,44.0297,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Liberia,Mean weekly hours usually worked per employed person by sex,LBR - HIES - Household Income and Expenditure Survey,Sex: Female,2016,40.8343,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Total,2010,46.6544,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Male,2010,49.5052,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Female,2010,40.9695,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Total,2011,46.1582,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Male,2011,48.8324,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Female,2011,40.8087,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Total,2013,45.8438,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Male,2013,48.5798,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Female,2013,40.668,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Total,2014,46.381,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Male,2014,48.9714,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Female,2014,41.3708,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Total,2015,46.0957,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Male,2015,49.0791,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Female,2015,40.5318,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Total,2016,46.1441,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Male,2016,49.1207,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Female,2016,40.6632,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Total,2017,46.8368,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Male,2017,49.994,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,Mean weekly hours usually worked per employed person by sex,LKA - LFS - Sri Lanka Labour Force Survey,Sex: Female,2017,41.1469,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Lithuania,Mean weekly hours usually worked per employed person by sex,LTU - LFS - Labour Force Survey,Sex: Total,2015,38.3,,Central tendency measure: Weighted mean | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Lithuania,Mean weekly hours usually worked per employed person by sex,LTU - LFS - Labour Force Survey,Sex: Male,2015,39.1,,Central tendency measure: Weighted mean | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Lithuania,Mean weekly hours usually worked per employed person by sex,LTU - LFS - Labour Force Survey,Sex: Female,2015,37.6,,Central tendency measure: Weighted mean | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Luxembourg,Mean weekly hours usually worked per employed person by sex,LUX - LFS - Enquête sur les Forces de Travail,Sex: Total,2015,37.4,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time equivalents,"Population coverage: Nationals, residents"
Luxembourg,Mean weekly hours usually worked per employed person by sex,LUX - LFS - Enquête sur les Forces de Travail,Sex: Male,2015,40.3,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time equivalents,"Population coverage: Nationals, residents"
Luxembourg,Mean weekly hours usually worked per employed person by sex,LUX - LFS - Enquête sur les Forces de Travail,Sex: Female,2015,33.8,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time equivalents,"Population coverage: Nationals, residents"
"Macau, China",Mean weekly hours usually worked per employed person by sex,MAC - LFS - Employment Survey,Sex: Total,2014,47,,Central tendency measure: Median | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Macau, China",Mean weekly hours usually worked per employed person by sex,MAC - LFS - Employment Survey,Sex: Male,2014,47,,Central tendency measure: Median | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Macau, China",Mean weekly hours usually worked per employed person by sex,MAC - LFS - Employment Survey,Sex: Female,2014,47,,Central tendency measure: Median | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Macau, China",Mean weekly hours usually worked per employed person by sex,MAC - LFS - Employment Survey,Sex: Total,2015,46,,Central tendency measure: Median | Working time arrangement coverage: Full-time and part time workers,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Macau, China",Mean weekly hours usually worked per employed person by sex,MAC - LFS - Employment Survey,Sex: Male,2015,46,,Central tendency measure: Median | Working time arrangement coverage: Full-time and part time workers,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Macau, China",Mean weekly hours usually worked per employed person by sex,MAC - LFS - Employment Survey,Sex: Female,2015,46,,Central tendency measure: Median | Working time arrangement coverage: Full-time and part time workers,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Moldova, Republic of",Mean weekly hours usually worked per employed person by sex,MDA - LFS - Labour force survey,Sex: Total,2015,38,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Moldova, Republic of",Mean weekly hours usually worked per employed person by sex,MDA - LFS - Labour force survey,Sex: Male,2015,39,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Moldova, Republic of",Mean weekly hours usually worked per employed person by sex,MDA - LFS - Labour force survey,Sex: Female,2015,37,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
Madagascar,Mean weekly hours usually worked per employed person by sex,MDG - LFS - Enquête Nationale sur l'Emploi et le Secteur Informel,Sex: Total,2012,30.9984,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Madagascar,Mean weekly hours usually worked per employed person by sex,MDG - LFS - Enquête Nationale sur l'Emploi et le Secteur Informel,Sex: Male,2012,33.2406,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Madagascar,Mean weekly hours usually worked per employed person by sex,MDG - LFS - Enquête Nationale sur l'Emploi et le Secteur Informel,Sex: Female,2012,28.7189,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Madagascar,Mean weekly hours usually worked per employed person by sex,MDG - LFS - Enquête Nationale sur l'Emploi et le Secteur Informel,Sex: Total,2015,36.3987,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Madagascar,Mean weekly hours usually worked per employed person by sex,MDG - LFS - Enquête Nationale sur l'Emploi et le Secteur Informel,Sex: Male,2015,38.2605,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Madagascar,Mean weekly hours usually worked per employed person by sex,MDG - LFS - Enquête Nationale sur l'Emploi et le Secteur Informel,Sex: Female,2015,34.4034,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Total,2002,43.7232,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Male,2002,46.5545,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Female,2002,38.3251,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Total,2003,43.7272,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Male,2003,46.6404,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Female,2003,38.2384,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Total,2004,43.7772,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Male,2004,46.9472,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Female,2004,37.9752,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Total,2005,44.9922,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Male,2005,48.2931,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Female,2005,39.3788,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Total,2006,45.1093,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Male,2006,48.5,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Female,2006,39.5149,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Total,2007,45.2066,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Male,2007,48.5821,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Female,2007,39.7198,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Total,2008,45.3646,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
